Unigrams,Negation,Contrast,Positive entities,Negative entities,Class
presid,false,No,0,2,negative
chun,false,No,0,2,negative
hwan,false,No,0,2,negative
sentenc,false,No,0,2,negative
death,false,No,0,2,negative
charg,false,No,0,2,negative
mutini,false,No,0,2,negative
treason,false,No,0,2,negative
defenc,false,No,0,2,negative
lawyer,false,No,0,2,negative
tuesdai,false,No,0,2,negative
were,false,No,0,2,negative
studi,false,No,0,2,negative
challeng,false,No,0,2,negative
court,false,No,0,2,negative
rule,false,No,0,2,negative
defenc,false,No,0,0,negative
team,false,No,0,0,negative
studi,false,No,0,0,negative
whether,false,No,0,0,negative
appeal,false,No,0,0,negative
against,false,No,0,0,negative
sentenc,false,No,0,0,negative
yang,false,No,0,0,negative
chun,false,No,0,0,negative
defenc,false,No,0,0,negative
lawyer,false,No,0,0,negative
said,false,No,0,0,negative
telephon,false,No,0,0,negative
some,false,No,0,1,negative
foreign,false,No,0,1,negative
investor,false,No,0,1,negative
have,false,No,0,1,negative
been,false,No,0,1,negative
malaysia,false,No,0,1,negative
burgeon,false,No,0,1,negative
current,false,No,0,1,negative
account,false,No,0,1,negative
deficit,false,No,0,1,negative
which,false,No,0,1,negative
surg,false,No,0,1,negative
from,false,No,0,1,negative
billion,false,No,0,1,negative
ringgit,false,No,0,1,negative
billion,false,No,0,1,negative
ringgit,false,No,0,1,negative
expect,false,No,0,1,negative
govern,false,No,0,1,negative
stabilis,false,No,0,1,negative
around,false,No,0,1,negative
billion,false,No,0,1,negative
year,false,No,0,1,negative
unilev,false,No,0,1,negative
deterg,false,No,0,1,negative
spark,false,No,0,1,negative
racist,false,No,0,1,negative
charg,false,No,0,1,negative
commerci,false,No,0,2,negative
unilev,false,No,0,2,negative
flagship,false,No,0,2,negative
persil,false,No,0,2,negative
deterg,false,No,0,2,negative
show,false,No,0,2,negative
white,false,No,0,2,negative
hors,false,No,0,2,negative
escap,false,No,0,2,negative
from,false,No,0,2,negative
group,false,No,0,2,negative
black,false,No,0,2,negative
hors,false,No,0,2,negative
been,false,No,0,2,negative
accus,false,No,0,2,negative
viewer,false,No,0,2,negative
promot,false,No,0,2,negative
racism,false,No,0,2,negative
industri,false,No,0,2,negative
watchdog,false,No,0,2,negative
said,false,No,0,2,negative
wednesdai,false,No,0,2,negative
britain,false,No,1,3,negative
independ,false,No,1,3,negative
televis,false,No,1,3,negative
commiss,false,No,1,3,negative
which,false,No,1,3,negative
licens,false,No,1,3,negative
regul,false,No,1,3,negative
britain,false,No,1,3,negative
commerci,false,No,1,3,negative
said,false,No,1,3,negative
viewer,false,No,1,3,negative
protest,false,No,1,3,negative
that,false,No,1,3,negative
imag,false,No,1,3,negative
impli,false,No,1,3,negative
that,false,No,1,3,negative
white,false,No,1,3,negative
superior,false,No,1,3,negative
black,false,No,1,3,negative
therefor,false,No,1,3,negative
carri,false,No,1,3,negative
racist,false,No,1,3,negative
messag,false,No,1,3,negative
howev,false,Yes,1,1,negative
watchdog,false,Yes,1,1,negative
care,false,Yes,1,1,negative
advertis,false,Yes,1,1,negative
imag,false,Yes,1,1,negative
which,false,Yes,1,1,negative
could,false,Yes,1,1,negative
misconstru,false,Yes,1,1,negative
racial,false,Yes,1,1,negative
metaphor,false,Yes,1,1,negative
british,false,No,0,3,negative
soft,false,No,0,3,negative
drink,false,No,0,3,negative
depict,false,No,0,3,negative
with,false,No,0,3,negative
horn,false,No,0,3,negative
glow,false,No,0,3,negative
drew,false,No,0,3,negative
complaint,false,No,0,3,negative
from,false,No,0,3,negative
viewer,false,No,0,3,negative
link,false,No,0,3,negative
devil,false,No,0,3,negative
imageri,false,No,0,3,negative
disturb,false,No,0,3,negative
children,false,No,0,3,negative
industri,false,No,0,3,negative
watchdog,false,No,0,3,negative
said,false,No,0,3,negative
wednesdai,false,No,0,3,negative
independ,false,No,0,3,negative
televis,false,No,0,3,negative
commiss,false,No,0,3,negative
which,false,No,0,3,negative
licens,false,No,0,3,negative
regul,false,No,0,3,negative
britain,false,No,0,3,negative
commerci,false,No,0,3,negative
said,false,No,0,3,negative
restrict,false,No,0,3,negative
televis,false,No,0,3,negative
fizzi,false,No,0,3,negative
drink,false,No,0,3,negative
allow,false,No,0,3,negative
shown,false,No,0,3,negative
onli,false,No,0,3,negative
late,false,No,0,3,negative
night,false,No,0,3,negative
after,false,No,0,3,negative
receiv,false,No,0,3,negative
complaint,false,No,0,3,negative
move,false,No,0,2,negative
underscor,false,No,0,2,negative
grow,false,No,0,2,negative
public,false,No,0,2,negative
concern,false,No,0,2,negative
about,false,No,0,2,negative
demon,false,No,0,2,negative
imag,false,No,0,2,negative
advertis,false,No,0,2,negative
mani,false,No,0,2,negative
condemn,false,No,0,2,negative
such,false,No,0,2,negative
shock,false,No,0,2,negative
tactic,false,No,0,2,negative
distress,false,No,0,2,negative
thei,false,No,0,2,negative
caus,false,No,0,2,negative
children,false,No,0,2,negative
devil,false,No,0,3,negative
imageri,false,No,0,3,negative
soft,false,No,0,3,negative
drink,false,No,0,3,negative
scari,false,No,0,3,negative
septemb,false,No,1,1,negative
bund,false,No,1,1,negative
futur,false,No,1,1,negative
london,false,No,1,1,negative
intern,false,No,1,1,negative
financi,false,No,1,1,negative
futur,false,No,1,1,negative
option,false,No,1,1,negative
exchang,false,No,1,1,negative
liff,false,No,1,1,negative
trade,false,No,1,1,negative
down,false,No,1,1,negative
from,false,No,1,1,negative
fridai,false,No,1,1,negative
settlement,false,No,1,1,negative
price,false,No,1,1,negative
britain,false,No,0,2,negative
gilt,false,No,0,2,negative
futur,false,No,0,2,negative
weaker,false,No,0,2,negative
after,false,No,0,2,negative
mainli,false,No,0,2,negative
quiet,false,No,0,2,negative
session,false,No,0,2,negative
match,false,No,0,2,negative
tone,false,No,0,2,negative
other,false,No,0,2,negative
bond,false,No,0,2,negative
market,false,No,0,2,negative
main,false,No,1,2,negative
focu,false,No,1,2,negative
will,false,No,1,2,negative
wednesdai,false,No,1,2,negative
auction,false,No,1,2,negative
billion,false,No,1,2,negative
sterl,false,No,1,2,negative
percent,false,No,1,2,negative
gilt,false,No,1,2,negative
which,false,No,1,2,negative
gener,false,No,1,2,negative
expect,false,No,1,2,negative
fairli,false,No,1,2,negative
well,false,No,1,2,negative
cover,false,No,1,2,negative
earli,false,Yes,0,1,negative
trade,false,Yes,0,1,negative
tuesdai,false,Yes,0,1,negative
downward,false,Yes,0,1,negative
correct,false,Yes,0,1,negative
around,false,Yes,0,1,negative
torrenti,false,No,1,1,negative
rain,false,No,1,1,negative
gale,false,No,1,1,negative
world,false,No,1,1,negative
number,false,No,1,1,negative
produc,false,No,1,1,negative
colombia,false,No,1,1,negative
arous,false,No,1,1,negative
worri,false,No,1,1,negative
about,false,No,1,1,negative
possibl,false,No,1,1,negative
damag,false,No,1,1,negative
crop,false,No,1,1,negative
more,false,No,1,0,negative
immedi,false,No,1,0,negative
concern,false,No,1,0,negative
trader,false,No,1,0,negative
shortag,false,No,1,0,negative
qualiti,false,No,1,0,negative
coffe,false,No,1,0,negative
avail,false,No,1,0,negative
deliveri,false,No,1,0,negative
against,false,No,1,0,negative
septemb,false,No,1,0,negative
arabica,false,No,1,0,negative
grade,false,No,1,0,negative
futur,false,No,1,0,negative
contract,false,No,1,0,negative
york,false,No,1,0,negative
london,false,Yes,0,1,negative
loss,false,Yes,0,1,negative
british,false,Yes,0,1,negative
bank,false,Yes,0,1,negative
share,false,Yes,0,1,negative
weak,false,Yes,0,1,negative
gilt,false,Yes,0,1,negative
kept,false,Yes,0,1,negative
ftse,false,Yes,0,1,negative
lead,false,Yes,0,1,negative
blue,false,Yes,0,1,negative
chip,false,Yes,0,1,negative
index,false,Yes,0,1,negative
manag,false,Yes,0,1,negative
hold,false,Yes,0,1,negative
close,false,Yes,0,1,negative
watch,false,Yes,0,1,negative
level,false,Yes,0,1,negative
close,false,Yes,0,1,negative
point,false,Yes,0,1,negative
lower,false,Yes,0,1,negative
sentiment,false,Yes,0,0,negative
mute,false,Yes,0,0,negative
ongo,false,Yes,0,0,negative
weak,false,Yes,0,0,negative
dollar,false,Yes,0,0,negative
lower,false,Yes,0,0,negative
close,false,Yes,0,0,negative
wall,false,Yes,0,0,negative
street,false,Yes,0,0,negative
overnight,false,Yes,0,0,negative
trade,false,Yes,0,0,negative
underpin,false,Yes,0,0,negative
stronger,false,Yes,0,0,negative
german,false,Yes,0,0,negative
debt,false,Yes,0,0,negative
market,false,Yes,0,0,negative
loss,false,No,0,0,negative
british,false,No,0,0,negative
bank,false,No,0,0,negative
share,false,No,0,0,negative
weak,false,No,0,0,negative
gilt,false,No,0,0,negative
kept,false,No,0,0,negative
ftse,false,No,0,0,negative
index,false,No,0,0,negative
lead,false,No,0,0,negative
british,false,No,0,0,negative
share,false,No,0,0,negative
tuesdai,false,No,0,0,negative
index,false,Yes,0,0,negative
manag,false,Yes,0,0,negative
hold,false,Yes,0,0,negative
close,false,Yes,0,0,negative
watch,false,Yes,0,0,negative
level,false,Yes,0,0,negative
close,false,Yes,0,0,negative
lower,false,Yes,0,0,negative
point,false,Yes,0,0,negative
dividend,false,No,0,1,negative
payout,false,No,0,1,negative
skim,false,No,0,1,negative
point,false,No,0,1,negative
ftse,false,No,0,1,negative
with,false,No,0,1,negative
asda,false,No,0,1,negative
group,false,No,0,1,negative
bskyb,false,No,0,1,negative
railtrack,false,No,0,1,negative
reed,false,No,0,1,negative
intern,false,No,0,1,negative
dividend,false,No,0,1,negative
monk,false,No,0,2,negative
point,false,No,0,2,negative
privat,false,No,0,2,negative
sector,false,No,0,2,negative
been,false,No,0,2,negative
affect,false,No,0,2,negative
with,false,No,0,2,negative
disput,false,No,0,2,negative
british,false,No,0,2,negative
airwai,false,No,0,2,negative
peugeot,false,No,0,2,negative
mail,false,No,1,1,negative
worker,false,No,1,1,negative
have,false,No,1,1,negative
held,false,No,1,1,negative
seri,false,No,1,1,negative
strike,false,No,1,1,negative
disput,false,No,1,1,negative
over,false,No,1,1,negative
work,false,No,1,1,negative
arrang,false,No,1,1,negative
london,false,No,1,1,negative
underground,false,No,1,1,negative
railwai,false,No,1,1,negative
driver,false,No,1,1,negative
have,false,No,1,1,negative
stage,false,No,1,1,negative
short,false,No,1,1,negative
stoppag,false,No,1,1,negative
better,false,No,1,1,negative
hour,false,No,1,1,negative
deal,false,No,1,1,negative
fare,false,No,0,0,negative
ground,false,No,0,0,negative
virgin,false,No,0,0,negative
swiss,false,No,0,0,negative
launch,false,No,0,0,negative
have,false,No,0,1,negative
been,false,No,0,1,negative
deni,false,No,0,1,negative
right,false,No,0,1,negative
offer,false,No,0,1,negative
kind,false,No,0,1,negative
fare,false,No,0,1,negative
that,false,No,0,1,negative
have,false,No,0,1,negative
been,false,No,0,1,negative
trademark,false,No,0,1,negative
compani,false,No,0,1,negative
virgin,false,No,0,1,negative
express,false,No,0,1,negative
chief,false,No,0,1,negative
execut,false,No,0,1,negative
jonathan,false,No,0,1,negative
ornstein,false,No,0,1,negative
said,false,No,0,1,negative
statement,false,No,0,1,negative
spokesman,false,No,0,0,negative
virgin,false,No,0,0,negative
group,false,No,0,0,negative
british,false,No,0,0,negative
owner,false,No,0,0,negative
belgian,false,No,0,0,negative
base,false,No,0,0,negative
airlin,false,No,0,0,negative
said,false,No,0,0,negative
swiss,false,No,0,0,negative
author,false,No,0,0,negative
object,false,No,0,0,negative
virgin,false,No,0,0,negative
propos,false,No,0,0,negative
undercut,false,No,0,0,negative
percent,false,No,0,0,negative
fare,false,No,0,0,negative
swissair,false,No,0,0,negative
belgian,false,No,0,0,negative
affili,false,No,0,0,negative
sabena,false,No,0,0,negative
were,false,Yes,1,1,negative
hope,false,Yes,1,1,negative
offer,false,Yes,1,1,negative
regular,false,Yes,1,1,negative
fare,false,Yes,1,1,negative
swiss,false,Yes,1,1,negative
franc,false,Yes,1,1,negative
with,false,Yes,1,1,negative
special,false,Yes,1,1,negative
launch,false,Yes,1,1,negative
offer,false,Yes,1,1,negative
franc,false,Yes,1,1,negative
swiss,false,Yes,1,1,negative
author,false,Yes,1,1,negative
have,false,Yes,1,1,negative
utterli,false,Yes,1,1,negative
refus,false,Yes,1,1,negative
basi,false,Yes,1,1,negative
that,false,Yes,1,1,negative
fare,false,Yes,1,1,negative
spokesman,false,Yes,1,1,negative
will,false,Yes,1,1,negative
whitehorn,false,Yes,1,1,negative
said,false,Yes,1,1,negative
instead,false,No,1,1,negative
virgin,false,No,1,1,negative
reject,false,No,1,1,negative
offer,false,No,1,1,negative
allow,false,No,1,1,negative
limit,false,No,1,1,negative
avail,false,No,1,1,negative
return,false,No,1,1,negative
fare,false,No,1,1,negative
franc,false,No,1,1,negative
percent,false,No,1,1,negative
full,false,No,1,1,negative
fare,false,No,1,1,negative
price,false,No,1,1,negative
franc,false,No,1,1,negative
list,false,No,1,1,negative
swissair,false,No,1,1,negative
sabena,false,No,1,1,negative
fight,false,No,1,1,negative
right,false,No,1,1,negative
discount,false,No,1,1,negative
more,false,No,1,1,negative
european,false,No,0,1,negative
price,false,No,0,1,negative
airlin,false,No,0,1,negative
virgin,false,No,0,1,negative
express,false,No,0,1,negative
said,false,No,0,1,negative
tuesdai,false,No,0,1,negative
that,false,No,0,1,negative
swiss,false,No,0,1,negative
object,false,No,0,1,negative
fare,false,No,0,1,negative
forc,false,No,0,1,negative
call,false,No,0,1,negative
plan,false,No,0,1,negative
brussel,false,No,0,1,negative
geneva,false,No,0,1,negative
servic,false,No,0,1,negative
septemb,false,No,0,1,negative
crowd,false,No,0,2,negative
london,false,No,0,2,negative
wine,false,No,0,2,negative
spill,false,No,0,2,negative
onto,false,No,0,2,negative
street,false,No,0,2,negative
raucou,false,No,0,2,negative
laughter,false,No,0,2,negative
interrupt,false,No,0,2,negative
onli,false,No,0,2,negative
champagn,false,No,0,2,negative
cork,false,No,0,2,negative
roar,false,No,0,2,negative
latest,false,No,0,2,negative
porsch,false,No,0,2,negative
bass,false,No,0,1,negative
share,false,No,0,1,negative
flat,false,No,0,1,negative
wake,false,No,0,1,negative
alli,false,No,0,1,negative
deal,false,No,0,1,negative
share,true,No,0,0,negative
brewer,true,No,0,0,negative
bass,true,No,0,0,negative
were,true,No,0,0,negative
down,true,No,0,0,negative
penni,true,No,0,0,negative
tuesdai,true,No,0,0,negative
first,true,No,0,0,negative
london,true,No,0,0,negative
trade,true,No,0,0,negative
session,true,No,0,0,negative
sinc,true,No,0,0,negative
firm,true,No,0,0,negative
announc,true,No,0,0,negative
deal,true,No,0,0,negative
sundai,true,No,0,0,negative
that,true,No,0,0,negative
alli,true,No,0,0,negative
domecq,true,No,0,0,negative
percent,true,No,0,0,negative
stake,true,No,0,0,negative
carlsberg,true,No,0,0,negative
tetlei,true,No,0,0,negative
analyst,false,No,0,1,negative
said,false,No,0,1,negative
deal,false,No,0,1,negative
which,false,No,0,1,negative
been,false,No,0,1,negative
heavili,false,No,0,1,negative
specul,false,No,0,1,negative
dure,false,No,0,1,negative
past,false,No,0,1,negative
month,false,No,0,1,negative
contain,false,No,0,1,negative
surpris,false,No,0,1,negative
alreadi,false,No,0,1,negative
been,false,No,0,1,negative
calcul,false,No,0,1,negative
into,false,No,0,1,negative
firm,false,No,0,1,negative
share,false,No,0,1,negative
price,false,No,0,1,negative
ecolog,false,No,1,3,negative
warfar,false,No,1,3,negative
broken,false,No,1,3,negative
across,false,No,1,3,negative
british,false,No,1,3,negative
construct,false,No,1,3,negative
industri,false,No,1,3,negative
strike,false,No,1,3,negative
some,false,No,1,3,negative
biggest,false,No,1,3,negative
corpor,false,No,1,3,negative
activist,false,No,1,3,negative
give,false,No,1,3,negative
peac,false,No,1,3,negative
protest,false,No,1,3,negative
seek,false,No,1,3,negative
builder,false,No,1,3,negative
where,false,No,1,3,negative
hurt,false,No,1,3,negative
their,false,No,1,3,negative
profit,false,No,1,3,negative
margin,false,No,1,3,negative
describ,false,No,0,0,negative
british,false,No,0,0,negative
compani,false,No,0,0,negative
terror,false,No,0,0,negative
seen,false,No,0,0,negative
busi,false,No,0,0,negative
risk,false,No,0,0,negative
famou,false,No,1,0,negative
name,false,No,1,0,negative
like,false,No,1,0,negative
tarmac,false,No,1,0,negative
costain,false,No,1,0,negative
group,false,No,1,0,negative
unit,false,No,1,0,negative
conglomer,false,No,1,0,negative
hanson,false,No,1,0,negative
have,false,No,1,0,negative
been,false,No,1,0,negative
target,false,No,1,0,negative
featur,false,No,0,0,negative
terrorist,false,No,0,0,negative
target,false,No,0,0,negative
builder,false,No,0,0,negative
scotland,true,No,0,0,negative
rugbi,true,No,0,0,negative
footbal,true,No,0,0,negative
union,true,No,0,0,negative
presid,true,No,0,0,negative
fred,true,No,0,0,negative
mcleod,true,No,0,0,negative
said,true,No,0,0,negative
wednesdai,true,No,0,0,negative
there,true,No,0,0,negative
chang,true,No,0,0,negative
rugbi,true,No,0,0,negative
footbal,true,No,0,0,negative
union,true,No,0,0,negative
approach,true,No,0,0,negative
england,true,No,0,0,negative
would,true,No,0,0,negative
exclud,true,No,0,0,negative
from,true,No,0,0,negative
championship,true,No,0,0,negative
last,false,Yes,1,1,negative
april,false,Yes,1,1,negative
